timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
17,110.03,237.99,4.850732399234639,12.43,0,4.15,1.0
17,92.7,222.97,2.62,21.84,2,4.11,0.0
23,109.15,230.3,4.17,26.88,2,1.27,0.0
3,102.53,227.85,4.43,25.81,0,2.92,0.0
1,197.56,223.17,4.21,26.37,2,4.54,0.0
13,92.54,229.37,0.51,27.21,2,3.7,0.0
1,73.01,210.53,2.93,12.88,0,3.9,0.0
9,112.41,220.16,0.37,29.92,0,4.78,0.0
11,69.74,219.98,1.95,15.94,0,4.67,0.0
8,158.2,238.68,4.37,25.09,2,3.48,0.0
7,179.92,230.52,0.94,22.96,1,2.58,0.0
0,197.28,225.3,5.077068991339909,15.28,0,4.59,1.0
4,189.97,228.71,4.3,16.39,0,0.14,0.0
15,187.74,216.55,3.64,23.18,0,0.79,0.0
16,79.37,219.87,3.78,10.78,1,2.04,0.0
3,136.02,212.92,0.7,25.79,1,1.15,0.0
15,135.36,222.84,1.52,25.74,0,3.66,0.0
15,146.92,221.18,1.13,20.32,0,4.09,0.0
5,136.35,239.1,0.08,29.97,2,3.46,0.0
20,98.66,229.88,4.67,18.78,2,1.76,0.0
19,60.58,228.37,1.62,16.77,1,2.4,0.0
1,193.89,229.76,1.38,13.63,0,1.16,0.0
1,59.29,234.12,3.604410952996681,12.13,0,1.63,1.0
17,103.08,214.96,0.56,27.19,0,1.82,0.0
8,82.79,224.61,3.974589242393973,22.01,2,1.24,1.0
0,142.12,234.28,1.15,19.27,0,4.81,0.0
16,159.07,239.26,4.64,22.21,2,1.32,0.0
14,112.39,211.34,4.33,27.31,0,2.97,0.0
14,90.18,210.84,0.01,11.46,1,1.8,0.0
1,78.26,217.95,3.5,29.18,0,1.03,0.0
6,119.85,239.74,4.66,17.05,2,1.6,0.0
7,86.33,214.66,2.3,16.82,0,3.72,0.0
15,76.3,218.48,1.23,21.52,1,0.38,0.0
21,82.08,229.63,4.53,19.24,2,1.58,0.0
6,150.03,210.94,1.8,15.16,2,1.12,0.0
16,76.96,232.11,8.936735441017735,17.7,2,0.25,1.0
2,130.73,231.71,3.24,28.11,0,0.7,0.0
0,75.37,220.25,2.46,28.51,0,4.53,0.0
15,180.78,216.68,3.65,17.67,1,4.66,0.0
13,82.18,214.24,4.21,24.34,0,4.11,0.0
9,73.69,236.54,3.39,23.03,0,2.91,0.0
2,164.73,222.47,0.66,20.79,2,3.74,0.0
22,148.79,220.78,1.79,20.06,1,0.17,0.0
9,189.0,216.7,3.49,25.55,0,4.14,0.0
1,157.8,219.94,0.57,19.22,1,1.18,0.0
16,192.53,220.84,2.86,28.97,0,1.97,0.0
9,170.33,238.04,4.1,10.93,2,0.59,0.0
17,169.14,211.79,2.68,16.98,0,0.15,0.0
20,148.37,238.29,0.05,15.41,1,3.52,0.0
16,180.69,215.72,0.35,10.17,0,1.08,0.0
5,60.7,220.78,2.2,19.6,2,0.71,0.0
5,80.18,232.65,2.37,19.59,1,3.23,0.0
18,50.11,238.77,0.87,14.97,0,4.53,0.0
22,50.82,239.74,0.18,12.41,0,1.2,0.0
0,115.81,225.55,0.52,11.47,2,0.16,0.0
19,88.51,237.65,1.95,25.28,1,0.95,0.0
22,66.43,230.03,1.4,26.88,0,3.03,0.0
21,178.83,227.0,3.86,15.89,1,2.52,0.0
4,52.91,228.23,2.67,25.11,2,3.64,0.0
10,144.14,211.7,4.52,10.36,2,4.02,0.0
18,121.9,234.54,2.33,22.94,0,1.82,0.0
17,90.4,218.82,1.53,16.56,0,3.49,0.0
15,90.61,218.58,2.85,13.87,1,1.82,0.0
4,79.01,230.85,4.82,13.66,1,0.58,0.0
12,108.06,221.81,4.03,19.38,0,0.31,0.0
22,188.1,221.2,3.34,23.35,2,0.28,0.0
23,141.8,210.02,2.15,24.24,2,0.93,0.0
19,177.64,229.81,0.03,27.1,2,0.1,0.0
19,183.19,220.01,3.49,25.75,2,1.41,0.0
3,103.47,225.29,2.91,15.84,2,4.96,0.0
8,160.55,218.22,3.2,18.71,1,4.3,0.0
18,99.34,215.64,0.23,29.69,1,1.8,0.0
4,83.08,224.75,1.46,14.66,0,3.08,0.0
3,62.27,221.28,1.19,18.76,2,1.99,0.0
7,144.68,228.86,2.07,13.63,1,2.91,0.0
1,175.21,224.79,1.23,29.0,1,0.63,0.0
18,68.44,217.36,0.38,25.03,0,1.56,0.0
7,159.48,232.88,1.19,20.37,0,2.6,0.0
7,136.42,219.18,5.887669347981116,26.4,2,2.6,1.0
2,91.73,233.79,8.065884578974623,14.68,2,1.6,1.0
4,103.66,222.11,1.82,13.23,2,1.7,0.0
4,170.44,224.73,4.418850493050357,13.13,0,0.89,1.0
18,52.09,224.64,2.05,15.51,2,4.95,0.0
19,52.61,214.27,1.12,20.56,1,3.43,0.0
20,96.78,217.17,8.903991549247614,13.26,2,3.39,1.0
15,84.83,212.61,4.9,15.42,1,1.38,0.0
19,122.57,216.93,4.96,10.86,0,2.26,0.0
7,132.25,224.01,2.6,29.75,0,4.38,0.0
6,96.27,226.54,4.134081772326979,18.19,2,0.82,1.0
15,83.16,232.47,1.57,28.52,2,2.23,0.0
6,175.93,228.84,4.89,24.85,1,3.64,0.0
20,156.37,221.11,2.21,23.74,0,1.81,0.0
5,173.98,214.44,4.54,16.02,1,0.76,0.0
1,116.77,212.2,1.65,17.03,0,3.0,0.0
22,170.07,217.88,2.08,19.04,0,1.94,0.0
12,91.54,232.86,4.85,20.29,2,1.69,0.0
1,174.38,212.01,0.47,16.91,2,2.24,0.0
13,169.68,237.76,2.66,19.91,1,1.07,0.0
8,117.68,237.71,1.96,14.21,0,1.69,0.0
16,127.19,227.96,6.155144402035062,25.17,2,2.92,1.0
14,179.44,235.97,1.02,22.47,1,3.58,0.0
7,72.22,221.36,0.72,15.41,0,4.92,0.0
6,66.15,222.19,3.38,11.89,0,0.55,0.0
23,71.49,229.35,4.55,26.52,1,4.92,0.0
1,174.46,210.74,6.519840708588399,18.14,2,0.03,1.0
0,101.92,238.94,3.31,20.87,2,0.64,0.0
23,108.67,211.07,7.9081746147689564,13.26,2,2.97,1.0
17,104.98,228.98,3.82,13.68,1,3.0,0.0
4,160.08,220.71,0.81,15.72,2,4.67,0.0
16,103.62,213.23,0.41,13.61,2,0.64,0.0
10,124.26,220.43,4.21,27.62,2,2.37,0.0
13,87.78,232.53,0.87,12.61,2,4.64,0.0
0,150.15,222.0,4.56,11.01,2,4.09,0.0
13,133.07,228.34,4.93,21.65,0,3.99,0.0
21,73.03,234.28,3.81,29.36,2,4.68,0.0
18,82.1,223.95,4.56,22.82,1,2.32,0.0
1,66.34,220.55,3.33,25.54,2,2.24,0.0
7,58.38,229.0,4.61,19.93,0,4.64,0.0
1,103.12,236.59,3.93,29.23,0,3.96,0.0
1,98.22,237.02,3.35,13.24,0,0.23,0.0
1,104.88,233.61,3.09,20.54,1,0.02,0.0
21,139.03,225.06,0.65,29.8,2,2.13,0.0
15,125.85,229.43,0.96,14.44,0,0.96,0.0
16,107.67,215.99,4.63,24.29,0,4.49,0.0
3,144.89,228.74,0.78,17.05,1,0.33,0.0
18,157.36,239.62,3.7,26.88,0,2.38,0.0
21,64.34,231.8,1.28,17.77,1,3.52,0.0
19,185.72,224.59,4.81,20.4,0,0.61,0.0
18,92.71,216.04,1.39,18.82,0,4.05,0.0
14,174.35,214.9,2.76,18.32,0,2.85,0.0
12,147.14,218.39,4.6,28.71,1,0.53,0.0
4,139.34,224.4,0.55,14.79,1,2.45,0.0
0,179.76,234.09,2.48,25.71,1,3.83,0.0
4,136.85,216.61,1.74,13.28,0,0.04,0.0
18,197.89,215.21,1.73,13.37,1,4.4,0.0
5,132.27,235.57,4.93,21.0,2,0.59,0.0
1,104.19,211.09,4.25,10.36,1,2.96,0.0
4,65.92,210.23,1.28,21.04,0,0.38,0.0
22,142.23,230.16,4.85,27.99,1,2.83,0.0
7,181.03,217.68,3.73,18.95,0,3.8,0.0
20,84.85,222.59,1.59,14.98,0,1.57,0.0
7,148.04,231.1,1.57,19.43,2,0.92,0.0
9,152.78,220.33,3.74,14.26,2,2.02,0.0
7,80.65,226.01,3.79,21.59,0,1.11,0.0
7,81.16,211.11,2.13,18.66,0,1.18,0.0
17,52.38,212.04,3.61,17.07,1,4.93,0.0
9,82.46,215.5,2.94,15.59,0,1.7,0.0
0,188.15,210.79,2.66,16.7,1,1.73,0.0
16,87.17,214.05,0.17,29.75,0,3.3,0.0
17,166.58,211.95,0.07,22.01,0,3.62,0.0
7,109.23,221.63,1.92,13.06,2,3.77,0.0
23,82.28,219.73,8.057284244800273,10.0,2,3.83,1.0
7,57.74,227.75,2.04,11.57,0,3.41,0.0
22,141.85,229.28,4.07,15.74,0,3.39,0.0
1,125.6,213.86,1.38,14.68,2,2.59,0.0
10,89.19,226.4,5.260552559567458,10.02,2,1.82,1.0
9,166.05,210.85,1.29,29.71,2,1.31,0.0
21,153.54,225.36,1.6,17.14,1,1.73,0.0
15,90.65,224.96,3.8,21.39,2,1.92,0.0
21,149.77,229.98,4.8293471380010775,12.08,2,4.02,1.0
18,57.83,231.01,1.27,16.48,1,0.98,0.0
8,96.34,234.88,2.88,12.18,0,2.93,0.0
4,145.03,236.54,4.3,11.26,1,4.33,0.0
0,57.63,214.62,0.56,13.63,1,4.02,0.0
8,134.43,238.74,3.64,21.27,0,3.06,0.0
5,177.43,212.71,0.84,15.33,1,4.47,0.0
4,191.74,220.69,4.62,20.94,1,2.37,0.0
0,174.91,226.38,2.27,10.32,0,0.06,0.0
20,144.14,212.2,3.68,22.45,1,2.29,0.0
12,80.53,225.63,2.76,11.73,0,2.04,0.0
23,127.97,222.69,3.5,25.43,2,2.3,0.0
14,69.32,235.08,2.11,24.38,2,2.15,0.0
18,68.57,231.86,3.77,15.3,1,2.48,0.0
23,119.61,220.66,5.889937462972033,13.72,2,4.36,1.0
13,112.58,231.64,2.49,11.71,2,4.11,0.0
20,54.92,211.23,4.48,24.99,0,4.14,0.0
23,186.08,225.51,2.07,26.62,2,3.76,0.0
11,180.09,229.67,4.42,11.78,2,3.4,0.0
19,63.32,232.47,3.14,10.32,0,3.0,0.0
0,88.43,210.03,6.288600944493939,22.37,2,3.01,1.0
21,67.94,235.97,1.96,17.74,0,1.74,0.0
17,68.71,224.36,3.94,27.51,0,4.81,0.0
21,167.79,228.69,2.49,27.5,2,3.7,0.0
16,74.19,230.48,2.16,21.92,0,4.49,0.0
19,179.8,216.9,3.46,19.52,2,3.73,0.0
16,74.75,217.17,1.21,20.97,1,1.45,0.0
1,171.76,220.4,3.3,28.97,0,3.03,0.0
4,86.32,234.91,0.06,15.13,2,1.94,0.0
2,79.4,228.12,2.79,18.13,1,1.47,0.0
8,115.09,218.74,1.11,17.03,2,3.01,0.0
18,149.73,223.8,2.85,13.68,0,2.17,0.0
3,69.01,218.81,3.8,20.21,0,3.96,0.0
17,180.37,212.14,3.28,12.26,0,4.1,0.0
5,168.9,225.11,3.31,25.45,0,2.42,0.0
5,185.89,223.11,4.46,21.65,0,2.13,0.0
11,50.61,218.87,4.34,18.57,0,2.11,0.0
15,175.12,230.61,1.06,27.35,1,0.44,0.0
22,117.3,217.17,2.69,16.0,2,3.61,0.0
7,190.54,231.27,1.78,22.0,1,4.44,0.0
12,90.5,213.55,0.65,19.9,1,3.66,0.0
13,148.59,223.62,3.65,22.68,1,3.14,0.0
20,58.27,233.03,2.05,14.4,2,0.59,0.0
17,51.92,222.83,1.7,23.93,0,4.88,0.0
21,81.02,217.29,1.69,19.32,0,3.49,0.0
23,129.17,216.25,1.87,25.55,1,1.1,0.0
11,71.74,225.94,3.47,19.3,1,0.35,0.0
12,188.78,230.85,3.11,22.87,1,1.99,0.0
6,134.34,238.13,4.56,11.05,1,0.96,0.0
9,151.41,237.66,2.15,10.77,1,3.22,0.0
16,79.2,226.57,1.92,21.16,1,4.66,0.0
23,161.21,237.26,1.81,29.79,1,0.75,0.0
1,146.59,211.04,1.07,22.68,1,0.23,0.0
6,65.27,218.73,2.88,10.32,0,2.41,0.0
16,143.86,222.08,0.34,22.22,1,3.03,0.0
20,125.91,230.79,1.04,23.57,2,0.81,0.0
13,108.9,212.03,4.1,20.76,2,4.86,0.0
10,191.35,239.96,0.51,22.13,1,2.04,0.0
8,129.9,219.26,0.24,24.16,2,4.83,0.0
4,129.86,219.89,4.69,17.29,0,4.57,0.0
7,87.82,211.38,2.3,20.45,0,2.86,0.0
23,119.33,236.09,0.19,22.28,1,4.33,0.0
1,56.16,224.89,2.95,13.82,0,1.26,0.0
19,167.84,227.02,1.58,25.3,2,3.73,0.0
14,93.8,219.32,4.68,26.67,1,2.83,0.0
22,134.58,211.68,3.25,16.56,0,3.06,0.0
2,133.23,233.02,0.55,18.87,2,4.99,0.0
6,198.91,213.77,5.221204956332297,16.17,0,2.56,1.0
0,195.65,220.76,0.1,22.33,2,3.55,0.0
11,109.62,215.5,1.53,23.12,2,2.47,0.0
3,161.51,216.55,4.21,13.12,1,1.65,0.0
12,158.86,230.89,3.76,28.32,1,3.56,0.0
9,102.79,233.72,3.48,21.49,2,1.77,0.0
19,171.6,213.24,3.54,19.54,2,3.49,0.0
2,129.71,214.03,2.38,29.29,2,3.77,0.0
19,95.03,238.32,3.89,17.29,0,3.02,0.0
19,114.0,212.9,4.03,13.82,1,2.29,0.0
7,155.4,237.97,0.31,17.86,2,3.07,0.0
21,166.9,237.63,0.0,22.56,1,0.03,0.0
18,168.09,214.49,7.337911783441855,13.1,0,3.82,1.0
4,85.92,225.48,3.57,25.87,0,0.35,0.0
12,90.86,233.11,2.4,13.64,1,1.96,0.0
13,90.51,211.52,3.82,15.83,0,4.73,0.0
9,183.22,231.49,1.63,15.6,0,2.38,0.0
8,103.19,237.03,0.62,24.49,2,3.05,0.0
9,122.76,235.3,1.8,24.07,2,2.44,0.0
10,141.81,221.11,0.41,28.95,2,4.18,0.0
21,98.68,222.3,2.34,12.47,2,0.09,0.0
19,187.87,220.6,3.0549922226043407,25.18,2,1.48,1.0
19,129.46,216.52,0.61,22.13,1,4.11,0.0
1,153.3,215.42,1.45,20.93,2,3.12,0.0
20,60.84,228.42,3.68,13.63,0,1.23,0.0
3,88.83,238.19,2.04,20.61,2,3.62,0.0
0,105.72,213.17,3.27,23.35,1,1.3,0.0
8,55.28,229.96,3.52,10.52,1,3.47,0.0
3,190.84,215.36,2.61,23.94,1,1.15,0.0
12,162.73,236.04,4.07,15.18,0,4.02,0.0
16,112.0,217.99,0.84,28.18,0,2.13,0.0
12,179.86,214.79,3.83,12.2,1,0.09,0.0
17,199.26,212.21,2.31,27.57,0,4.1,0.0
18,120.68,228.33,3.15,12.2,1,1.42,0.0
0,95.15,221.34,1.37,15.03,0,1.77,0.0
17,152.72,238.94,3.75,21.46,2,3.5,0.0
3,84.6,230.66,1.61,14.45,0,1.18,0.0
8,92.97,222.14,0.38,24.5,1,3.56,0.0
5,102.0,226.89,0.5,18.3,2,4.29,0.0
19,149.09,213.12,4.24,23.61,0,2.27,0.0
12,153.81,215.18,2.75,22.36,1,4.64,0.0
21,60.03,221.24,4.68,14.34,2,4.07,0.0
1,69.72,216.71,2.51,16.38,0,1.06,0.0
20,109.02,231.03,0.6,19.59,0,1.37,0.0
6,106.79,234.65,4.65,14.86,0,3.15,0.0
6,151.5,235.27,4.5,19.36,1,4.91,0.0
0,195.62,225.19,2.71,23.35,2,1.87,0.0
1,149.31,225.43,0.18,27.05,1,4.7,0.0
2,124.28,235.6,3.42,18.25,2,3.44,0.0
16,130.87,222.23,2.64,24.81,2,2.98,0.0
6,173.4,226.5,4.34,12.52,1,4.82,0.0
2,188.26,227.98,0.29,19.08,2,0.9,0.0
11,144.26,215.7,5.153770727826126,14.11,0,0.91,1.0
10,96.81,227.01,4.59,18.03,0,2.52,0.0
10,162.52,234.1,4.62,19.94,0,0.97,0.0
5,164.66,213.77,2.09,22.56,1,3.46,0.0
18,186.5,226.78,2.98,20.77,1,0.21,0.0
2,121.6,222.01,1.57,12.94,1,4.1,0.0
14,117.32,227.19,2.73,21.51,0,3.52,0.0
17,144.41,218.22,2.77,14.89,2,2.94,0.0
23,114.79,211.18,3.67,15.49,0,4.6,0.0
2,58.43,218.03,1.62,12.23,2,2.19,0.0
19,104.8,229.09,0.98,28.28,0,2.58,0.0
16,143.56,211.19,2.8,17.36,0,4.62,0.0
2,182.85,229.13,3.84,22.89,1,0.08,0.0
5,155.47,215.31,3.41,10.21,2,1.55,0.0
0,127.54,220.0,3.47,20.45,0,4.8,0.0
11,69.31,210.11,3.72,13.72,1,0.26,0.0
21,128.06,234.73,2.93,28.05,0,1.09,0.0
3,135.82,216.78,3.59,23.61,1,2.11,0.0
17,53.84,210.68,2.66,26.78,2,2.99,0.0
9,115.35,236.46,0.98,17.19,0,2.83,0.0
23,93.75,239.93,2.26,11.03,2,0.88,0.0
23,129.87,226.5,4.92,22.0,0,3.33,0.0
5,82.06,213.21,3.01,27.3,2,2.94,0.0
2,116.42,227.35,2.34,12.84,1,3.71,0.0
17,129.96,221.98,2.8,14.82,1,2.14,0.0
8,143.37,216.79,3.74,20.42,1,4.31,0.0
19,177.09,224.84,0.98,24.73,2,2.09,0.0
13,139.19,213.22,3.16,17.47,1,1.67,0.0
18,98.47,233.97,3.04,16.34,2,1.78,0.0
3,159.73,226.5,3.34,13.17,0,3.93,0.0
1,98.06,228.6,0.57,16.43,1,3.24,0.0
22,91.13,236.41,3.31,27.41,1,1.98,0.0
13,55.1,227.28,1.7,18.96,0,3.41,0.0
9,155.1,210.83,3.85,19.87,0,2.78,0.0
19,94.7,222.63,3.55,25.53,0,1.94,0.0
0,153.67,217.74,4.16,22.2,0,3.88,0.0
17,121.57,216.87,2.15,17.63,2,1.66,0.0
2,81.83,232.78,0.43,27.75,0,0.88,0.0
11,196.98,239.65,1.99,29.76,1,4.35,0.0
15,62.36,238.42,0.21,13.64,0,2.92,0.0
22,62.11,214.85,4.77,29.89,1,3.99,0.0
10,150.26,238.81,4.32,27.76,2,3.16,0.0
0,174.97,232.71,0.81,22.97,0,0.74,0.0
21,180.42,211.98,4.94,18.01,0,0.85,0.0
22,190.35,211.36,5.936504009708404,25.4,2,1.58,1.0
16,155.06,238.56,0.51,13.14,2,2.54,0.0
23,112.77,222.32,1.48,21.21,1,4.42,0.0
7,74.14,216.46,3.35,11.12,1,3.37,0.0
8,97.17,220.74,2.03,16.99,2,4.21,0.0
22,191.91,226.44,2.91,11.41,0,3.57,0.0
3,137.61,211.51,0.99,14.04,2,0.85,0.0
2,148.8,237.85,3.81,19.55,1,2.02,0.0
3,83.47,212.89,4.74,16.26,2,0.07,0.0
11,149.08,216.97,2.83,13.01,2,4.92,0.0
3,195.54,229.68,3.54,18.52,2,4.81,0.0
11,113.56,217.18,3.3152751538178973,14.16,2,2.86,1.0
12,102.85,218.34,1.17,28.24,1,1.48,0.0
11,147.21,233.61,0.11,10.68,2,1.67,0.0
20,154.4,217.82,0.01,15.76,1,0.45,0.0
15,82.91,220.0,4.623284397914887,24.13,2,1.28,1.0
23,139.85,236.94,0.44,14.29,2,4.33,0.0
20,173.32,215.76,0.54,27.12,0,0.89,0.0
9,111.11,212.11,3.56,13.01,0,4.64,0.0
20,112.66,212.46,1.14,27.25,0,1.61,0.0
18,186.48,227.9,3.58,26.84,0,2.62,0.0
2,176.8,229.16,3.43,13.06,0,4.7,0.0
9,169.41,217.63,2.9,17.53,2,3.3,0.0
22,199.06,211.37,4.76,11.45,0,2.3,0.0
10,122.32,218.06,2.83,26.68,2,1.47,0.0
2,60.56,228.97,3.76,29.09,2,0.8,0.0
8,185.2,224.46,1.18,29.25,0,1.19,0.0
8,163.98,237.84,2.44,29.89,2,2.14,0.0
6,141.43,236.51,6.719159306464504,20.23,0,4.66,1.0
12,125.09,215.09,4.74,14.42,2,1.01,0.0
9,65.18,223.6,1.37,24.82,2,1.54,0.0
13,158.12,215.88,1.15,26.12,1,1.86,0.0
5,66.77,238.84,0.89,13.0,0,1.79,0.0
1,64.35,214.67,4.23,13.43,2,0.56,0.0
4,138.55,238.71,1.63,25.3,1,0.66,0.0
23,115.04,216.69,2.46,18.34,1,4.9,0.0
9,187.62,227.47,0.88,21.14,0,3.96,0.0
23,55.7,223.02,0.21,14.88,0,0.46,0.0
14,194.09,215.06,0.75,29.44,0,2.58,0.0
16,127.16,222.17,3.94,20.03,1,3.18,0.0
10,77.69,235.85,1.81,19.64,2,1.76,0.0
4,183.79,237.02,1.12,25.05,2,0.51,0.0
16,54.48,235.1,0.66,13.1,1,3.03,0.0
13,172.52,215.69,0.57,11.55,1,0.12,0.0
13,67.47,238.28,0.48,21.95,0,4.6,0.0
5,144.17,210.98,5.920883788712533,28.06,2,1.61,1.0
0,87.33,225.17,1.19,24.48,0,3.22,0.0
0,110.12,231.68,4.380248627059914,24.99,2,3.01,1.0
2,59.7,228.54,2.47,19.72,0,1.61,0.0
14,90.41,224.93,2.96,21.35,2,4.41,0.0
9,118.52,231.58,4.84,13.02,1,0.27,0.0
20,97.04,211.33,0.58,29.83,1,4.8,0.0
21,101.8,228.42,0.4,12.07,1,3.05,0.0
4,145.42,220.2,0.73,27.72,2,0.26,0.0
14,157.61,214.2,3.19,23.27,0,4.02,0.0
18,109.25,210.65,4.06,18.88,0,4.24,0.0
17,166.4,224.95,5.0,19.24,1,3.48,0.0
21,150.47,225.54,2.93,25.97,2,2.86,0.0
13,117.52,229.86,0.18,12.18,0,0.63,0.0
22,168.25,228.74,1.32,13.37,1,0.55,0.0
9,72.47,236.04,9.27217097507005,29.36,2,4.17,1.0
14,172.42,238.74,4.23,19.24,1,1.62,0.0
6,137.63,228.25,2.87,24.13,1,3.49,0.0
21,87.36,222.28,1.38,27.43,2,3.64,0.0
20,119.03,237.97,8.798179364257223,24.23,2,4.46,1.0
16,144.23,222.62,1.37,11.21,0,4.0,0.0
17,196.73,238.25,3.11,29.59,1,2.0,0.0
3,128.37,217.71,4.49,13.59,1,3.05,0.0
6,169.92,227.86,0.39,22.23,1,3.84,0.0
16,78.17,232.11,4.39,29.73,2,2.05,0.0
5,53.77,222.57,3.3,27.83,2,4.69,0.0
4,186.44,229.74,8.130568708349273,10.05,2,1.82,1.0
3,153.44,224.04,0.52,14.93,2,2.77,0.0
23,184.63,212.87,0.77,23.1,0,1.47,0.0
11,75.46,215.35,2.46,21.67,1,4.52,0.0
14,150.41,216.34,2.97,23.38,0,3.47,0.0
3,186.39,238.44,4.05,27.57,1,0.1,0.0
6,104.4,211.19,1.12,17.63,0,4.34,0.0
10,126.76,229.47,1.81,22.06,0,4.08,0.0
19,95.19,237.97,1.07,28.39,1,0.14,0.0
7,131.41,239.56,3.05,21.1,0,3.41,0.0
5,93.4,211.62,5.816786085987063,13.52,2,4.62,1.0
16,97.66,235.08,1.06,13.99,1,3.84,0.0
0,99.04,211.94,3.6,29.79,0,2.83,0.0
16,89.55,221.19,3.24,24.03,2,4.43,0.0
19,186.33,235.84,3.24,19.0,1,3.4,0.0
22,123.62,213.41,2.64,26.41,0,3.78,0.0
2,57.61,224.77,4.26,23.0,0,0.3,0.0
0,98.84,226.7,3.4673328404861885,23.64,2,3.17,1.0
23,132.56,234.35,1.87,14.94,0,3.51,0.0
18,60.62,234.98,4.72,29.3,2,2.16,0.0
20,125.76,225.91,3.46,21.49,0,0.27,0.0
5,134.13,229.44,7.910176393256487,24.57,2,2.6,1.0
6,119.64,225.55,3.9,26.66,0,3.24,0.0
11,137.85,211.2,1.3,21.56,1,3.55,0.0
8,179.97,239.03,4.46,19.35,1,3.73,0.0
4,130.99,239.05,4.79,19.55,1,3.24,0.0
14,152.7,213.49,0.52,28.01,1,1.52,0.0
14,99.04,233.31,2.07,26.66,2,2.01,0.0
10,164.09,225.76,4.68,16.55,2,1.81,0.0
15,195.5,232.13,6.800622956287704,15.92,2,2.66,1.0
18,88.98,226.06,4.94,14.29,1,1.21,0.0
13,86.47,233.75,2.55,17.7,2,4.22,0.0
11,128.61,210.02,0.95,13.51,1,1.27,0.0
15,74.91,215.85,4.92,21.89,2,3.81,0.0
8,172.9,230.03,3.52,22.65,1,3.25,0.0
22,102.69,228.9,1.02,21.08,0,2.73,0.0
22,183.31,236.88,2.44,10.49,1,4.22,0.0
1,189.03,229.22,3.23,17.49,0,0.19,0.0
2,160.73,231.49,2.65,18.33,1,2.69,0.0
8,162.02,231.38,5.333528942635112,28.08,2,3.05,1.0
22,142.71,228.38,0.35,18.55,1,3.26,0.0
22,155.68,236.79,4.21,12.33,0,3.04,0.0
5,72.26,217.93,1.09,24.26,2,0.79,0.0
7,53.61,221.23,1.53,17.95,2,3.77,0.0
0,170.85,223.68,3.74,20.38,1,2.83,0.0
4,137.12,229.46,0.3,22.33,1,3.58,0.0
7,96.61,239.36,4.712943434566201,28.21,0,3.38,1.0
16,181.4,234.95,1.73,24.11,1,0.25,0.0
6,119.6,238.13,4.435299289199381,11.0,2,2.91,1.0
12,106.95,227.47,3.11,18.75,1,2.54,0.0
21,113.53,238.66,2.44,27.24,2,0.18,0.0
6,115.12,231.01,4.32,22.19,0,0.87,0.0
12,182.87,227.24,0.54,19.28,0,3.49,0.0
7,117.65,236.12,2.12,21.67,0,1.06,0.0
2,113.65,213.93,0.67,29.36,2,2.14,0.0
9,144.96,223.93,2.46,21.76,0,3.71,0.0
18,159.42,211.33,3.68,26.6,0,0.34,0.0
12,190.43,218.43,1.93,18.63,0,0.52,0.0
3,125.39,216.18,2.49,26.89,0,2.17,0.0
16,198.57,228.5,2.45,15.9,1,0.06,0.0
16,141.58,227.32,2.58,20.75,2,4.22,0.0
3,97.53,226.51,3.4,14.2,0,4.62,0.0
22,169.14,233.46,3.8899203071598127,28.69,0,1.84,1.0
19,145.67,220.88,0.77,28.69,1,3.19,0.0
16,191.08,227.49,0.32,10.6,1,4.5,0.0
20,55.81,228.46,1.49,23.75,2,1.42,0.0
9,55.58,231.93,1.55,21.02,1,3.87,0.0
1,155.42,220.46,3.74,28.51,2,3.05,0.0
16,155.53,235.98,4.22,17.03,0,4.96,0.0
14,54.28,239.6,1.23,18.81,0,4.42,0.0
3,86.65,216.74,3.22,24.11,2,0.04,0.0
8,117.57,224.67,1.36,20.92,1,0.77,0.0
3,98.54,231.4,4.37,21.79,1,0.37,0.0
12,151.81,236.93,2.52,19.87,0,4.96,0.0
9,118.41,222.13,0.11,27.69,0,4.42,0.0
6,119.15,231.02,0.89,20.08,1,2.19,0.0
19,148.49,224.09,2.49,15.91,1,0.24,0.0
9,187.55,210.37,1.41,18.95,2,1.6,0.0
5,176.89,213.02,3.39,25.84,0,1.38,0.0
14,150.24,230.6,3.54,27.82,0,1.99,0.0
14,86.55,226.32,0.31,16.68,0,4.42,0.0
12,129.81,223.1,1.33,15.01,0,1.18,0.0
12,174.39,239.55,2.67,11.6,1,3.76,0.0
8,181.56,237.94,3.14,20.14,2,3.1,0.0
11,187.89,225.08,3.4,29.04,1,4.58,0.0
12,146.72,214.97,4.75,29.68,2,0.52,0.0
1,117.54,226.45,0.46,13.79,0,2.69,0.0
7,194.46,210.83,4.56,27.97,0,4.29,0.0
21,106.63,224.72,2.02,28.95,0,2.61,0.0
13,62.09,218.22,6.398217869504018,29.07,0,2.84,1.0
10,63.28,236.32,2.7,28.42,2,2.23,0.0
15,152.46,224.13,0.71,15.44,1,0.34,0.0
0,116.04,229.48,1.22,19.81,1,2.29,0.0
14,130.01,215.54,2.67,17.28,1,1.43,0.0
0,137.9,214.44,4.5,28.7,2,3.3,0.0
9,95.47,228.78,3.01,17.83,0,1.44,0.0
8,75.27,216.52,3.27,27.72,2,1.92,0.0
9,68.28,210.38,2.03,14.65,2,1.61,0.0
