timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
00:33:52,92.61,235.31,0.51,13.47,0,0.79,0
15:49:39,141.95,221.66,4.32,19.72,0,4.19,0
05:47:32,86.05,237.94,3.17,20.11,2,3.04,0
20:27:03,182.58,214.12,2.15,22.38,2,4.82,0
22:20:35,151.59,210.06,3.8,23.0,2,0.93,0
11:59:10,143.07,237.77,0.02,29.49,2,1.48,0
02:16:20,141.13,218.33,3.65,20.32,0,1.31,0
23:18:19,177.12,220.86,1.83,23.77,2,3.62,0
13:21:58,156.13,224.07,3.53,28.48,2,0.67,0
15:01:15,136.23,236.36,4.83,11.76,1,4.75,0
23:35:51,158.97,231.74,0.74,21.52,2,1.79,0
09:14:02,137.83,232.12,0.92,13.06,1,1.78,0
14:17:18,146.35,230.21,3.04,26.99,1,3.67,0
15:41:35,125.71,224.48,3.99,27.68,0,4.25,0
17:40:00,124.0,239.46,2.77,17.74,1,1.07,0
10:27:43,101.74,216.62,4.61,22.01,0,4.1,0
22:03:06,81.24,211.86,2.09,28.72,1,0.57,0
10:21:45,168.29,211.78,0.83,24.6,1,1.05,0
17:01:55,53.3,216.58,3.66,20.64,0,2.74,0
14:59:17,85.63,215.18,1.26,28.78,2,1.07,0
10:33:35,153.5,213.5,3.3,14.89,2,4.19,0
17:28:38,53.48,225.01,3.32,24.87,1,4.5,0
16:04:39,143.88,213.86,3.62,20.56,2,0.5,0
23:32:57,69.7,223.39,0.34,21.13,2,1.37,0
08:44:03,197.53,231.42,4.35,27.84,1,2.74,0
18:16:34,133.53,237.2,4.37,24.33,0,4.11,0
05:47:44,188.69,218.97,0.9,23.46,0,1.43,0
19:26:38,58.35,234.04,1.62,29.85,2,1.56,0
01:42:27,154.86,225.53,1.9,11.29,0,0.31,0
05:37:18,168.83,232.22,2.33,10.14,1,4.07,0
01:29:57,50.46,214.08,4.34,12.56,0,3.1,0
14:54:36,98.24,230.94,4.9,12.9,2,1.2,0
17:56:27,117.36,219.4,1.58,18.58,1,3.95,0
10:53:32,103.55,217.7,2.75,27.43,0,3.5,0
20:46:47,101.02,239.16,3.45,12.77,0,3.47,0
05:04:23,185.87,224.19,3.65,13.02,1,0.55,0
11:22:32,144.2,222.01,2.3,16.15,2,2.28,0
09:40:57,64.86,213.24,2.22,19.06,2,4.36,0
15:07:12,99.56,230.31,1.52,16.16,0,3.54,0
21:53:02,134.3,221.19,2.42,26.89,0,3.73,0
10:27:24,55.08,230.44,4.9,26.55,1,3.44,0
10:33:38,151.68,236.91,1.55,18.93,0,3.3,0
15:09:20,135.9,235.32,1.83,18.33,2,1.25,0
14:37:01,145.79,221.71,2.74,11.21,2,3.52,0
17:22:20,64.29,225.22,3.24,21.99,2,4.49,0
12:46:33,111.4,211.73,0.8,26.37,0,2.19,0
16:07:48,196.46,210.13,4.6,23.05,0,3.12,0
10:42:53,176.06,228.8,0.17,28.11,2,4.37,0
20:26:12,74.68,214.94,3.0,15.34,1,2.06,0
13:29:17,169.85,219.56,6.478888386306791,11.57,2,2.84,1
11:09:11,143.45,226.55,4.49,18.83,2,4.98,0
02:36:59,72.22,225.25,2.95,24.07,2,2.23,0
19:27:18,179.71,212.06,0.61,14.56,0,0.51,0
09:49:49,175.69,211.84,0.82,21.61,2,3.52,0
05:42:47,149.12,217.49,3.27,19.24,1,1.22,0
20:08:02,99.32,235.73,1.76,14.04,2,3.7,0
16:28:10,133.69,212.21,0.21,15.91,0,0.06,0
13:26:34,91.64,225.67,3.45,15.03,2,2.04,0
15:29:44,107.44,219.83,1.94,19.76,2,0.99,0
08:38:12,119.69,217.81,0.32,14.27,0,4.67,0
07:07:50,125.79,239.48,1.13,15.84,2,3.2,0
02:57:03,76.14,222.1,4.05,20.7,1,1.79,0
19:00:04,143.89,219.74,3.13,12.9,0,1.13,0
03:11:08,52.2,215.53,0.65,21.96,1,4.72,0
02:07:48,82.3,213.88,2.68,13.62,0,2.71,0
16:17:04,73.76,213.2,2.55,17.24,2,4.59,0
19:05:04,80.22,231.71,0.93,27.43,2,2.55,0
12:44:10,174.68,223.13,0.88,20.79,1,1.36,0
00:21:20,77.69,237.11,2.76,26.01,0,3.88,0
10:59:46,50.16,236.58,6.040481571393714,15.37,2,1.15,1
05:59:18,63.87,215.84,0.02,16.32,0,4.61,0
06:36:59,133.29,227.42,1.18,14.5,1,1.84,0
11:46:15,89.33,235.75,0.89,23.5,2,2.45,0
07:43:30,151.59,235.04,1.71,20.81,0,2.49,0
20:24:55,105.99,234.36,0.05,16.2,1,4.16,0
12:23:23,180.82,230.81,4.49618397877815,26.45,2,0.42,1
14:48:56,63.87,213.31,2.97,11.44,2,3.4,0
21:33:01,86.79,214.51,0.03,28.91,1,3.92,0
07:23:18,183.33,211.21,0.37,21.04,0,0.12,0
08:24:08,90.71,239.18,1.79,29.59,1,0.59,0
08:59:36,132.68,229.96,2.36,24.96,0,3.01,0
14:45:25,179.88,232.68,1.16,20.49,0,4.37,0
09:05:08,199.94,229.88,1.57,15.87,1,1.53,0
10:49:09,153.31,232.14,0.25,27.51,0,1.43,0
08:59:36,142.34,237.93,2.86,14.89,0,2.3,0
22:44:29,102.5,215.01,1.07,11.22,0,0.84,0
17:38:41,142.12,226.57,1.98,13.71,2,4.89,0
10:55:22,121.7,238.08,1.3,12.17,0,3.18,0
14:37:05,177.7,229.87,3.71,22.17,1,3.73,0
06:41:36,101.67,221.68,3.9,26.03,1,0.41,0
05:35:29,52.54,230.0,0.42,13.43,2,0.99,0
20:50:09,173.05,218.0,4.48,22.58,2,2.03,0
06:07:17,198.78,234.99,2.9,29.47,0,2.56,0
06:42:52,192.07,232.55,1.09,18.11,1,1.31,0
16:18:33,158.27,233.0,3.42,20.91,1,2.01,0
19:26:54,197.64,210.84,0.62,21.97,0,3.78,0
01:26:34,193.64,224.71,1.33,27.27,1,2.2,0
11:11:36,69.36,225.66,2.63,14.58,1,0.71,0
21:27:37,73.55,222.6,2.48,24.03,1,4.82,0
18:41:26,141.61,237.94,2.16,12.35,0,4.94,0
05:25:33,163.02,234.0,0.37,28.69,1,2.73,0
18:20:15,130.08,235.07,1.53,23.12,0,1.59,0
09:01:53,59.67,221.37,8.657243173543138,15.52,2,4.95,1
15:28:03,179.69,210.27,4.82,21.83,2,2.96,0
17:09:04,60.85,210.64,1.07,26.03,1,3.02,0
07:04:06,184.15,221.67,1.75,24.0,0,2.04,0
20:55:33,107.18,223.98,0.57,14.06,2,3.02,0
21:48:18,133.62,237.03,3.38,18.25,2,3.88,0
21:34:33,77.73,231.57,2.04,10.37,2,1.66,0
23:36:28,80.4,226.66,1.3,11.45,2,4.77,0
09:32:02,176.77,211.36,1.36,22.61,0,1.61,0
12:23:59,92.27,227.88,3.9448589493778687,22.97,0,0.45,1
13:55:23,67.34,218.9,3.41,25.28,1,0.73,0
15:08:11,161.93,212.53,1.08,20.01,1,4.86,0
05:05:12,196.03,224.35,4.02,21.07,2,3.76,0
04:41:36,180.54,229.67,2.55,20.57,1,3.54,0
00:54:56,63.82,229.1,1.87,12.7,1,4.56,0
19:03:47,124.64,223.71,2.71,22.45,2,0.97,0
15:31:03,143.82,220.57,3.57,25.44,1,0.04,0
01:26:05,157.45,220.58,1.52,17.46,0,2.88,0
15:34:50,67.18,230.95,2.23,13.2,0,2.55,0
15:01:31,125.24,235.52,3.34,14.66,1,4.31,0
01:22:21,105.43,237.45,2.56,25.73,1,3.06,0
03:22:05,93.71,229.61,0.05,26.7,2,4.83,0
23:22:21,81.06,236.51,0.84,19.83,2,1.46,0
23:25:18,78.78,232.67,4.03,26.77,2,0.04,0
10:17:42,177.18,211.54,2.24,13.51,1,4.53,0
21:11:23,136.51,224.05,2.22,18.09,0,2.37,0
07:42:01,134.84,234.51,1.19,26.09,0,4.15,0
13:14:27,177.69,238.25,4.78,12.16,1,4.39,0
00:14:11,176.82,221.32,3.46,28.53,1,0.46,0
21:28:45,103.18,239.22,2.74,11.84,2,4.81,0
14:22:07,103.79,216.48,2.02,14.67,2,1.7,0
19:46:42,153.56,222.9,3.84,19.58,0,0.7,0
12:36:02,122.18,215.79,2.11,14.87,2,4.26,0
23:20:34,140.85,235.39,2.26,22.24,0,2.66,0
02:50:12,103.67,210.08,0.93,28.94,0,1.77,0
19:53:30,94.57,228.42,4.52,16.05,1,1.12,0
15:07:07,82.54,234.52,2.08,25.09,2,4.06,0
08:16:28,170.55,218.75,3.54,16.56,0,2.2,0
06:04:31,131.35,238.51,2.95,18.58,0,1.41,0
08:09:07,92.22,217.89,1.05,11.33,0,3.79,0
01:42:51,112.12,234.75,0.25,16.73,1,1.94,0
01:25:16,117.89,226.76,2.47,13.25,0,2.08,0
19:44:57,121.11,233.34,2.96,25.17,2,4.81,0
16:25:01,87.11,239.5,4.758163522477498,28.4,0,0.97,1
02:48:00,167.49,234.33,2.19,13.39,0,3.98,0
13:32:01,146.67,217.74,1.96,15.95,0,4.57,0
12:48:36,170.56,236.48,4.504594270912476,23.22,2,1.34,1
10:53:18,183.66,232.98,4.55,17.97,1,3.12,0
09:00:24,114.75,238.54,3.66,14.63,0,4.98,0
10:48:46,199.98,218.69,4.93,22.35,2,0.93,0
18:21:44,196.74,213.06,3.19,26.74,1,4.15,0
10:17:06,50.93,222.76,0.44,15.19,1,4.69,0
08:57:21,182.66,229.78,8.54485272521753,16.32,0,4.14,1
11:45:00,160.1,212.57,1.74,10.97,2,0.75,0
11:21:34,90.72,227.57,3.8,12.17,1,0.27,0
00:21:26,182.55,213.91,2.24,12.25,0,2.68,0
20:19:06,114.47,212.13,2.72,24.5,2,1.69,0
21:23:26,141.29,213.65,2.13,13.32,1,1.37,0
12:49:23,146.15,232.61,1.56,29.8,0,1.42,0
18:32:22,72.52,236.02,8.248472106433397,23.59,0,3.97,1
10:10:57,92.62,226.44,3.52,12.92,0,1.53,0
22:17:03,96.0,219.82,3.59,21.85,0,3.58,0
17:18:29,172.24,228.76,4.79,23.55,1,2.8,0
17:33:40,199.31,226.04,7.696950716605786,10.24,2,2.75,1
18:28:35,84.76,233.86,0.12,27.88,2,2.97,0
00:48:09,176.86,217.66,1.87,11.94,1,0.39,0
16:35:55,173.97,218.91,1.76,20.61,1,3.35,0
11:00:02,57.0,227.23,3.05,27.01,0,0.77,0
16:44:51,117.54,224.23,4.24,17.25,1,0.41,0
05:37:07,140.19,229.86,2.91,19.8,1,1.07,0
00:25:40,128.82,217.51,2.07,20.8,1,0.44,0
05:25:26,135.21,213.28,0.89,17.86,2,4.0,0
20:21:58,173.57,218.48,2.69,11.87,2,4.99,0
13:27:29,122.9,211.0,7.693221055841536,28.96,0,4.08,1
07:46:31,113.15,234.36,1.45,12.88,2,4.35,0
22:21:52,169.84,226.68,0.62,16.73,0,0.29,0
05:24:56,184.73,217.21,2.62,28.84,1,3.12,0
21:07:26,77.29,224.76,0.11,17.05,0,0.28,0
19:51:58,71.84,230.85,4.88,21.29,1,0.85,0
13:46:25,106.47,217.03,0.24,28.26,1,2.71,0
02:20:29,72.33,232.37,0.86,14.13,2,3.01,0
15:33:54,113.97,236.84,2.98,13.65,0,2.37,0
00:13:42,61.06,226.46,2.27,26.3,0,0.56,0
18:58:05,75.67,219.6,3.05,13.59,2,3.23,0
10:02:10,156.0,216.93,0.48,18.04,1,3.49,0
12:35:37,172.03,211.1,2.68,15.15,2,2.08,0
01:10:47,81.48,211.95,4.57,17.26,0,2.05,0
14:38:06,57.37,232.16,9.843430508965175,29.57,2,1.56,1
12:08:06,111.15,221.62,4.16,25.84,1,2.37,0
00:01:31,117.11,239.05,2.04,27.23,2,3.73,0
12:22:29,66.04,214.77,0.19,10.7,1,3.02,0
09:36:51,103.0,221.89,4.65,29.39,0,0.36,0
22:29:20,162.61,239.37,0.97,29.28,1,3.85,0
11:24:09,67.2,233.84,0.51,10.59,0,3.82,0
03:46:41,184.25,222.01,0.12,21.95,1,1.17,0
16:41:04,131.57,219.54,3.11,15.21,1,0.74,0
17:04:32,162.86,226.17,1.59,22.56,0,1.44,0
09:22:27,82.91,238.17,1.39,19.4,1,0.5,0
02:59:38,141.21,225.33,3.39,22.01,2,4.91,0
05:09:25,165.52,238.96,6.030235787052963,15.63,0,2.66,1
08:48:54,114.08,222.03,4.06,24.82,0,3.22,0
15:44:45,146.75,221.22,2.19,13.05,2,2.89,0
19:42:31,71.03,237.46,2.08,10.85,1,0.01,0
14:29:37,151.45,228.35,3.85,24.99,1,0.02,0
03:09:58,75.05,219.78,0.31,13.56,1,2.91,0
08:26:50,118.56,235.82,1.12,20.71,2,4.31,0
04:39:34,59.06,236.1,1.72,27.19,2,3.41,0
23:27:46,180.02,237.88,2.53,18.08,1,2.92,0
00:45:26,94.52,221.78,2.7,26.49,0,4.27,0
18:34:48,69.68,214.02,0.92,21.93,2,1.01,0
09:21:27,77.25,230.41,3.43,10.08,1,0.82,0
10:44:52,156.48,220.99,1.27,21.3,2,2.38,0
11:39:34,130.02,238.75,0.75,22.33,1,0.15,0
12:12:16,141.49,218.97,2.952894262787765,22.7,2,2.21,1
19:03:45,130.53,224.01,2.56,12.14,0,2.36,0
18:03:43,161.79,213.98,3.12,13.56,1,1.55,0
03:44:47,125.94,219.48,3.96,21.25,2,1.65,0
14:19:27,196.49,222.21,0.06,26.02,1,2.56,0
19:17:31,72.53,210.69,4.96,22.95,1,2.33,0
21:18:22,100.09,212.17,3.23,17.38,0,4.95,0
15:59:59,66.28,217.38,2.02,25.95,2,3.88,0
03:58:44,86.63,220.84,0.3,17.57,1,0.84,0
04:19:21,187.93,234.24,0.83,19.82,1,4.79,0
18:38:39,111.59,223.44,1.71,19.85,2,2.98,0
18:32:03,63.49,212.78,8.434135700502937,29.66,0,2.46,1
20:37:33,180.35,221.09,1.64,24.59,2,4.55,0
06:12:09,126.39,218.78,1.43,25.68,2,0.62,0
10:55:13,124.92,221.7,2.9,20.54,1,1.76,0
13:31:49,123.98,220.95,3.29,26.7,1,3.93,0
17:44:26,101.1,225.28,0.05,27.41,0,1.23,0
03:35:18,108.13,214.05,4.54,17.2,0,1.07,0
22:40:42,151.47,226.3,4.08,25.06,1,4.87,0
22:25:42,63.58,212.41,4.54,29.11,2,2.03,0
05:15:11,118.38,221.06,3.89,25.42,0,1.1,0
22:43:44,113.48,211.92,4.24,24.24,2,3.92,0
08:29:02,142.62,229.92,0.57,11.16,1,4.95,0
23:49:27,150.12,238.98,0.07,19.75,0,4.98,0
09:57:05,68.26,213.71,0.44,20.16,2,1.74,0
03:00:18,157.44,227.14,2.9,20.22,0,4.96,0
00:53:23,188.27,223.31,0.1,29.8,1,2.27,0
17:17:39,64.64,226.46,2.95,21.29,0,4.82,0
10:47:50,97.95,211.04,4.6,13.82,1,3.75,0
17:09:13,80.6,234.87,4.53,12.11,1,0.74,0
02:07:41,188.79,233.12,0.19,13.64,0,2.06,0
23:25:45,179.63,214.53,3.62,11.67,2,2.34,0
14:32:23,159.35,211.94,1.02,25.84,0,0.82,0
09:25:57,150.13,229.27,2.6,14.03,1,2.08,0
18:34:12,123.8,229.59,0.43,23.05,1,1.08,0
05:10:25,163.18,231.19,3.16,28.09,1,2.88,0
08:08:04,102.25,211.78,2.68,14.55,0,1.93,0
22:29:40,57.49,229.23,4.43,16.5,1,4.02,0
00:00:05,68.95,231.69,0.4,15.17,1,1.8,0
22:36:16,103.51,228.86,3.6,21.89,0,3.09,0
15:42:28,187.4,236.43,4.57,27.7,2,3.43,0
13:27:35,123.76,224.62,3.86,28.48,1,0.44,0
02:25:45,59.43,237.76,0.87,11.45,1,1.14,0
16:18:21,122.49,234.46,1.34,17.81,0,0.71,0
10:40:14,93.73,237.06,3.4,23.48,2,1.25,0
14:03:08,71.93,236.62,4.72,11.07,2,2.65,0
17:15:23,115.97,232.15,1.51,22.41,1,0.41,0
21:04:55,173.44,217.16,1.57,17.56,2,1.03,0
02:12:43,171.33,212.06,4.67,28.61,0,4.14,0
14:35:18,192.82,232.83,2.81,24.43,2,0.02,0
00:07:43,152.81,211.26,4.44,27.93,2,0.57,0
23:47:21,129.44,211.39,2.59,26.98,1,4.45,0
05:53:01,154.55,229.88,3.85,12.67,2,0.95,0
14:07:45,96.94,217.72,1.39,17.29,2,2.21,0
18:45:30,64.5,228.88,1.39,10.94,1,3.24,0
18:29:38,57.26,223.26,3.11,29.97,1,2.58,0
18:17:57,97.73,224.76,0.98,18.76,2,4.37,0
04:10:16,70.42,225.9,3.1,16.26,2,3.68,0
04:45:33,149.56,223.92,3.2,26.81,2,3.0,0
06:16:49,135.32,228.64,3.38,18.06,0,4.18,0
00:12:10,135.52,238.17,3.24,20.17,2,0.62,0
16:30:55,150.03,226.64,4.7,16.84,2,3.98,0
15:11:34,92.38,215.15,0.06,27.91,2,2.22,0
11:56:29,92.18,222.09,3.56,17.87,0,1.13,0
16:49:55,63.17,228.65,4.86,22.7,1,4.73,0
00:22:08,181.7,214.68,4.4,10.02,1,2.55,0
04:29:51,128.41,231.8,3.78,14.63,2,4.41,0
05:01:46,76.87,238.84,4.93,23.94,0,3.24,0
08:14:14,196.88,217.26,3.21,18.12,1,0.84,0
22:58:18,161.35,225.84,4.36,20.53,1,0.97,0
07:53:50,184.57,222.54,4.34,14.65,1,3.18,0
18:33:52,74.79,212.4,4.99,10.21,0,2.96,0
12:05:59,87.85,213.42,2.5,18.95,0,2.7,0
04:07:59,140.95,231.55,3.75,16.51,2,0.49,0
16:53:30,87.65,234.24,2.37,17.6,1,4.08,0
19:58:19,81.91,231.82,4.09,17.27,2,0.7,0
13:18:17,90.45,227.57,1.26,23.23,0,1.96,0
06:21:59,83.84,228.39,0.37,22.5,1,4.87,0
12:44:49,156.71,219.84,4.51,20.56,0,2.64,0
18:26:47,106.75,211.57,1.35,26.37,2,1.3,0
16:36:03,111.86,229.02,1.41,26.24,2,4.49,0
23:34:46,59.25,227.24,1.75,21.09,0,2.73,0
11:42:38,51.5,229.45,1.08,21.18,0,4.48,0
23:14:25,78.84,218.1,3.954422362701145,19.83,2,4.35,1
20:04:31,102.87,237.17,2.66,29.47,2,3.75,0
04:53:14,186.7,229.45,4.95,20.51,2,3.2,0
08:26:35,66.55,237.04,3.13,29.13,1,2.52,0
03:16:08,123.99,220.76,1.65,12.47,0,1.64,0
18:39:52,141.37,212.53,3.6538669848996874,27.2,2,0.46,1
12:05:49,50.57,231.56,4.25,27.59,2,4.5,0
00:45:10,110.54,226.79,3.39,28.29,1,3.98,0
05:08:39,123.36,225.29,1.68,10.23,0,0.72,0
04:36:47,99.75,228.18,3.57,27.82,0,2.77,0
05:57:39,109.12,230.74,1.96,12.17,1,0.02,0
16:49:08,156.26,236.97,3.39,10.55,1,1.1,0
11:17:21,135.96,234.54,0.21,25.2,2,0.86,0
14:46:50,147.31,216.97,3.3,12.76,0,0.9,0
16:42:21,117.77,225.9,2.08,22.22,2,0.27,0
20:21:09,79.0,210.11,2.83,23.81,0,2.42,0
16:32:35,108.49,216.21,0.16,20.1,0,4.87,0
13:13:57,162.83,226.42,1.49,12.44,1,1.32,0
20:55:42,130.27,213.1,1.44,16.87,1,2.64,0
09:10:13,94.81,214.5,0.13,13.46,2,4.12,0
00:26:05,102.54,226.17,2.45,15.53,0,4.22,0
05:23:11,152.94,215.7,4.84,24.45,1,0.38,0
05:10:59,181.7,238.77,5.022837659637553,20.78,2,4.96,1
22:01:28,149.86,223.57,0.38,20.19,1,4.13,0
10:31:56,56.23,223.23,4.11,17.07,1,4.89,0
00:28:27,64.07,218.0,1.25,11.32,1,4.86,0
14:24:50,94.03,231.68,1.97,29.82,1,0.7,0
06:54:42,93.38,234.12,2.46,11.53,0,1.49,0
02:18:36,170.44,221.67,0.47,22.77,0,4.25,0
10:48:09,69.93,226.29,1.04,16.76,0,2.07,0
06:56:10,50.78,220.67,1.55,23.37,1,4.4,0
08:58:10,65.79,224.48,1.38,29.75,1,3.9,0
15:51:23,67.68,221.06,0.56,25.74,1,2.44,0
13:28:00,147.09,227.25,3.187056048665747,10.26,0,4.35,1
06:33:27,168.72,215.74,4.26,21.87,1,2.0,0
15:21:04,148.75,218.21,2.09,26.48,1,0.04,0
16:06:08,85.09,232.24,7.629430237396534,13.27,0,4.91,1
10:47:47,105.71,220.53,2.61,10.72,0,3.57,0
08:25:48,60.26,229.59,4.01,28.11,1,0.74,0
03:12:39,161.82,239.5,0.34,10.56,1,1.06,0
10:29:26,126.19,238.42,1.45,26.33,2,1.09,0
23:19:57,71.7,212.73,4.9,21.41,0,2.57,0
02:21:03,51.08,224.53,3.31,18.2,1,0.64,0
16:36:19,90.15,231.42,2.38,19.59,1,0.19,0
02:51:40,134.93,210.89,0.51,29.34,2,2.76,0
08:15:40,78.39,227.03,4.79,10.9,0,2.64,0
15:00:06,70.42,223.4,3.27,19.18,0,4.81,0
04:04:44,137.69,238.91,1.57,10.42,2,0.77,0
22:18:10,138.13,227.2,2.04,28.97,2,4.75,0
07:47:27,51.3,238.87,4.35,22.12,0,1.62,0
10:30:31,113.11,235.45,0.74,22.42,0,1.15,0
11:54:18,106.73,210.15,4.85,12.17,1,3.82,0
22:24:34,134.24,234.84,2.58,29.69,0,3.04,0
01:25:21,142.46,237.62,1.29,17.26,0,3.32,0
17:47:58,71.17,234.29,2.96,25.1,1,4.95,0
07:49:10,196.53,223.43,1.41,22.69,1,3.56,0
19:47:59,94.21,218.44,3.809206095482194,28.19,2,0.51,1
19:43:14,143.66,224.03,0.6,15.79,1,2.04,0
22:06:41,141.66,234.26,3.55,16.23,2,1.19,0
15:09:39,182.43,215.82,3.78,10.46,0,2.1,0
03:13:07,85.24,219.6,3.44,25.91,1,2.88,0
03:58:38,186.91,219.19,0.17,12.98,1,4.1,0
23:26:23,50.23,216.68,1.07,21.63,2,3.28,0
17:22:28,185.25,224.64,2.51,11.09,0,4.99,0
20:11:27,191.84,212.16,2.79,16.96,1,2.14,0
00:24:36,147.75,222.59,2.48,15.46,1,0.41,0
07:33:42,163.27,221.35,4.43,28.9,0,0.44,0
00:55:22,152.65,234.6,3.24,16.57,0,1.42,0
14:42:29,119.34,217.77,4.48,10.98,1,0.56,0
02:18:05,140.98,229.75,3.68,15.51,0,1.47,0
12:24:52,112.05,217.03,1.89,23.94,0,2.49,0
01:32:50,194.99,227.39,1.64,13.64,0,1.1,0
19:15:01,52.41,223.26,4.8,25.55,2,1.5,0
13:14:32,169.82,237.95,3.36,20.24,0,0.68,0
06:31:15,61.95,216.57,3.32,13.09,2,2.67,0
03:18:08,60.66,228.41,4.01,26.02,1,2.01,0
04:52:58,119.01,232.08,4.37,25.87,1,2.98,0
03:03:10,158.74,229.57,2.89,28.39,1,3.24,0
02:23:33,107.3,239.23,4.75,25.61,2,0.16,0
04:15:48,159.29,210.9,0.37,17.05,2,1.58,0
07:03:22,134.57,217.32,1.0,23.33,1,2.22,0
14:56:56,57.94,223.27,3.79,11.33,2,4.58,0
03:05:05,72.48,226.31,3.48,17.19,1,4.33,0
20:08:31,74.14,226.82,0.45,13.35,1,4.54,0
13:05:09,198.92,239.92,4.0,13.99,0,1.43,0
17:50:51,51.77,219.59,3.46,27.22,0,0.77,0
09:23:46,67.69,238.77,4.84,25.0,1,0.3,0
20:04:20,144.54,213.85,4.23,16.06,2,2.38,0
12:35:48,78.03,231.75,2.51,24.12,2,1.6,0
12:20:33,106.52,236.9,1.27,28.06,1,0.38,0
02:33:31,73.83,229.89,4.97,28.68,2,2.54,0
11:51:36,129.17,227.2,3.96,21.02,1,0.59,0
14:34:27,76.79,216.76,0.1,11.46,2,0.58,0
21:26:21,58.66,212.29,3.45,28.46,0,0.88,0
13:50:06,179.64,229.59,3.38,23.95,1,0.31,0
13:28:07,140.57,224.5,4.18,18.56,2,2.55,0
02:01:18,137.07,227.6,2.0,13.32,1,1.26,0
12:37:46,111.86,228.59,2.27,25.83,1,2.88,0
23:20:44,101.4,224.91,1.8,10.61,2,1.41,0
11:25:29,117.63,217.66,3.6,27.24,1,1.48,0
08:33:11,53.63,236.27,2.89,10.12,0,2.5,0
02:41:25,175.47,232.57,2.19,18.29,2,1.97,0
09:22:24,57.75,228.18,3.99,24.88,1,2.91,0
23:58:40,103.58,230.84,2.64,26.79,2,1.37,0
07:20:53,121.58,223.84,3.42,22.69,0,1.19,0
21:34:08,146.71,235.75,1.96,15.8,0,0.3,0
15:28:47,140.77,232.66,4.84,22.24,0,2.24,0
14:22:36,190.28,215.36,3.54,16.55,2,4.31,0
22:34:01,161.79,220.01,3.87,27.81,0,1.26,0
08:19:16,135.75,222.59,4.63,29.45,1,0.52,0
12:11:19,132.32,225.93,4.34,25.58,0,1.44,0
16:59:24,128.3,221.35,1.77,24.62,0,3.0,0
14:23:06,79.84,228.62,2.32,16.82,0,0.33,0
15:41:20,189.3,235.85,1.52,21.13,0,4.32,0
18:27:55,111.32,233.98,1.16,21.87,1,2.13,0
23:12:21,195.96,210.02,1.82,26.27,1,1.96,0
10:55:24,82.63,235.6,2.96,21.13,2,2.0,0
10:17:37,73.64,227.27,2.53,18.04,2,0.38,0
13:14:54,147.64,228.95,2.8,12.63,2,1.51,0
15:15:06,120.48,232.03,1.11,26.02,1,1.6,0
20:06:31,149.85,238.11,3.57,11.39,1,1.88,0
09:39:14,136.72,230.2,1.72,18.57,2,1.88,0
22:02:56,154.7,237.41,3.89,15.26,2,2.7,0
01:40:42,121.72,210.47,4.69,19.32,1,4.72,0
15:12:25,142.45,219.97,3.7,24.9,1,3.87,0
15:28:07,94.02,210.77,4.45,25.95,1,2.01,0
03:27:23,137.25,224.62,4.97,25.21,0,0.66,0
00:20:32,112.53,223.95,3.05,23.64,2,1.63,0
14:47:12,105.11,213.1,3.0404669293828976,25.16,0,4.63,1
08:03:41,188.47,220.31,4.4,10.52,2,0.45,0
02:52:20,115.21,235.44,2.25,26.79,0,1.7,0
21:39:17,69.87,237.76,0.38,24.14,1,4.41,0
10:55:01,67.99,225.57,0.26,19.18,1,3.94,0
07:25:30,95.6,217.0,1.26,25.83,2,4.87,0
12:27:04,84.25,212.06,0.63,22.56,2,3.38,0
17:45:20,117.4,212.38,9.102886624302748,28.6,2,1.97,1
07:13:36,57.94,230.25,0.24,12.09,1,2.11,0
06:38:44,171.5,239.05,3.39,14.05,2,1.82,0
01:33:13,73.53,220.13,2.81,19.75,1,4.37,0
14:09:32,142.66,214.02,3.92,13.5,1,3.5,0
20:08:34,55.21,224.42,4.93,25.91,2,1.83,0
17:11:04,92.75,231.14,0.69,27.65,0,0.41,0
16:37:36,133.87,235.41,3.6,19.71,1,1.15,0
16:23:06,140.06,238.99,0.48,10.63,2,2.1,0
06:40:06,138.68,220.74,3.59,20.46,2,1.74,0
20:52:05,169.12,212.98,0.2,11.14,1,4.07,0
00:07:57,169.72,234.92,1.42,19.83,2,1.6,0
18:45:29,138.1,235.36,0.1,21.4,1,1.01,0
17:18:26,180.51,238.71,4.14,10.67,2,1.51,0
05:39:49,84.46,234.79,0.09,28.46,1,2.94,0
03:54:08,161.61,223.67,3.54,16.69,0,3.3,0
23:27:46,114.62,237.96,4.65,21.41,0,3.87,0
01:32:49,161.35,231.19,4.87,27.56,1,3.73,0
12:05:30,61.86,220.65,1.72,20.24,1,4.28,0
09:31:55,150.79,233.15,0.21,11.07,0,4.64,0
15:41:56,81.43,233.84,2.74,16.99,2,3.82,0
11:25:19,194.73,217.77,1.76,15.87,0,3.22,0
03:04:01,158.64,224.35,1.07,16.43,2,3.74,0
20:19:52,182.55,225.24,1.24,23.31,2,3.2,0
05:25:53,174.08,224.31,7.114190778245334,14.86,0,1.74,1
01:49:22,132.53,225.31,1.18,28.07,0,4.72,0
10:05:53,85.58,221.73,4.02,25.65,0,4.87,0
